X,Y,Type,Impassable,SlopeLeft,SlopeRight,Sound,Deathly,Clear
2,5,blank,False,0,0,,False,False
2,6,blank,False,0,0,,False,False
2,7,blank,False,0,0,,False,False
2,8,blank,False,0,0,,False,False
2,9,blank,False,0,0,,False,False
2,10,blank,False,0,0,,False,False
2,11,blank,False,0,0,,False,False
2,12,blank,False,0,0,,False,False
2,13,blank,False,0,0,,False,False
2,14,blank,False,0,0,,False,False
2,15,blank,False,0,0,,False,False
2,16,blank,False,0,0,,False,False
2,17,blank,False,0,0,,False,False
2,18,blank,False,0,0,,False,False
2,19,blank,False,0,0,,False,False
2,20,blank,False,0,0,,False,False
2,21,blank,False,0,0,,False,False
2,22,blank,False,0,0,,False,False
2,23,land,True,0,0,,False,False
2,24,dirt,True,0,0,,False,False
2,25,dirt,True,0,0,,False,False
2,26,dirt,True,0,0,,False,False
2,27,dirt,True,0,0,,False,False
2,28,blank,False,0,0,,False,False
2,29,blank,False,0,0,,False,False
2,30,blank,False,0,0,,False,False
2,31,blank,False,0,0,,False,False
2,32,blank,False,0,0,,False,False
2,33,blank,False,0,0,,False,False
2,34,blank,False,0,0,,False,False
2,35,blank,False,0,0,,False,False
2,36,blank,False,0,0,,False,False
2,37,blank,False,0,0,,False,False
2,38,blank,False,0,0,,False,False
2,39,blank,False,0,0,,False,False
2,40,blank,False,0,0,,False,False
2,41,blank,False,0,0,,False,False
2,42,blank,False,0,0,,False,False
2,43,lava,False,0,0,,False,False
2,44,lava_floor,True,0,0,,True,False
3,0,blank,False,0,0,,False,False
3,1,blank,False,0,0,,False,False
3,2,blank,False,0,0,,False,False
3,3,blank,False,0,0,,False,False
3,4,blank,False,0,0,,False,False
3,5,blank,False,0,0,,False,False
3,6,blank,False,0,0,,False,False
3,7,blank,False,0,0,,False,False
3,8,blank,False,0,0,,False,False
3,9,blank,False,0,0,,False,False
3,10,blank,False,0,0,,False,False
3,11,blank,False,0,0,,False,False
3,12,blank,False,0,0,,False,False
3,13,blank,False,0,0,,False,False
3,14,blank,False,0,0,,False,False
3,15,blank,False,0,0,,False,False
3,16,blank,False,0,0,,False,False
3,17,blank,False,0,0,,False,False
3,18,blank,False,0,0,,False,False
3,19,blank,False,0,0,,False,False
3,20,blank,False,0,0,,False,False
3,21,blank,False,0,0,,False,False
3,22,blank,False,0,0,,False,False
3,23,land,True,0,0,,False,False
3,24,dirt,True,0,0,,False,False
3,25,dirt,True,0,0,,False,False
3,26,dirt,True,0,0,,False,False
3,27,dirt,True,0,0,,False,False
3,28,blank,False,0,0,,False,False
3,29,blank,False,0,0,,False,False
3,30,blank,False,0,0,,False,False
3,31,blank,False,0,0,,False,False
3,32,blank,False,0,0,,False,False
3,33,blank,False,0,0,,False,False
3,34,blank,False,0,0,,False,False
3,35,blank,False,0,0,,False,False
3,36,blank,False,0,0,,False,False
3,37,blank,False,0,0,,False,False
3,38,blank,False,0,0,,False,False
3,39,blank,False,0,0,,False,False
3,40,blank,False,0,0,,False,False
3,41,blank,False,0,0,,False,False
3,42,blank,False,0,0,,False,False
3,43,lava,False,0,0,,False,False
3,44,lava_floor,True,0,0,,True,False
4,0,blank,False,0,0,,False,False
4,1,blank,False,0,0,,False,False
4,2,blank,False,0,0,,False,False
4,3,blank,False,0,0,,False,False
4,4,blank,False,0,0,,False,False
4,5,blank,False,0,0,,False,False
4,6,blank,False,0,0,,False,False
4,7,blank,False,0,0,,False,False
4,8,blank,False,0,0,,False,False
4,9,blank,False,0,0,,False,False
4,10,blank,False,0,0,,False,False
4,11,blank,False,0,0,,False,False
4,12,blank,False,0,0,,False,False
4,13,blank,False,0,0,,False,False
4,14,blank,False,0,0,,False,False
4,15,blank,False,0,0,,False,False
4,16,blank,False,0,0,,False,False
4,17,blank,False,0,0,,False,False
4,18,blank,False,0,0,,False,False
4,19,blank,False,0,0,,False,False
4,20,blank,False,0,0,,False,False
4,21,blank,False,0,0,,False,False
4,22,blank,False,0,0,,False,False
4,23,land,True,0,0,,False,False
4,24,dirt,True,0,0,,False,False
4,25,dirt,True,0,0,,False,False
4,26,dirt,True,0,0,,False,False
4,27,dirt,True,0,0,,False,False
4,28,blank,False,0,0,,False,False
4,29,blank,False,0,0,,False,False
4,30,blank,False,0,0,,False,False
4,31,blank,False,0,0,,False,False
4,32,blank,False,0,0,,False,False
4,33,blank,False,0,0,,False,False
4,34,blank,False,0,0,,False,False
4,35,blank,False,0,0,,False,False
4,36,blank,False,0,0,,False,False
4,37,blank,False,0,0,,False,False
4,38,blank,False,0,0,,False,False
4,39,blank,False,0,0,,False,False
4,40,blank,False,0,0,,False,False
4,41,blank,False,0,0,,False,False
4,42,blank,False,0,0,,False,False
4,43,lava,False,0,0,,False,False
4,44,lava_floor,True,0,0,,True,False
5,0,blank,False,0,0,,False,False
5,1,blank,False,0,0,,False,False
5,2,blank,False,0,0,,False,False
5,3,blank,False,0,0,,False,False
5,4,blank,False,0,0,,False,False
5,5,blank,False,0,0,,False,False
5,6,blank,False,0,0,,False,False
5,7,blank,False,0,0,,False,False
5,8,blank,False,0,0,,False,False
5,9,blank,False,0,0,,False,False
5,10,blank,False,0,0,,False,False
5,11,blank,False,0,0,,False,False
5,12,blank,False,0,0,,False,False
5,13,blank,False,0,0,,False,False
5,14,blank,False,0,0,,False,False
5,15,blank,False,0,0,,False,False
5,16,blank,False,0,0,,False,False
5,17,blank,False,0,0,,False,False
5,18,blank,False,0,0,,False,False
5,19,blank,False,0,0,,False,False
5,20,blank,False,0,0,,False,False
5,21,blank,False,0,0,,False,False
5,22,blank,False,0,0,,False,False
5,23,land,True,0,0,,False,False
5,24,dirt,True,0,0,,False,False
5,25,dirt,True,0,0,,False,False
5,26,dirt,True,0,0,,False,False
5,27,dirt,True,0,0,,False,False
5,28,blank,False,0,0,,False,False
5,29,blank,False,0,0,,False,False
5,30,blank,False,0,0,,False,False
5,31,blank,False,0,0,,False,False
5,32,blank,False,0,0,,False,False
5,33,blank,False,0,0,,False,False
5,34,blank,False,0,0,,False,False
5,35,blank,False,0,0,,False,False
5,36,blank,False,0,0,,False,False
5,37,blank,False,0,0,,False,False
5,38,blank,False,0,0,,False,False
5,39,blank,False,0,0,,False,False
5,40,blank,False,0,0,,False,False
5,41,blank,False,0,0,,False,False
5,42,blank,False,0,0,,False,False
5,43,lava,False,0,0,,False,False
5,44,lava_floor,True,0,0,,True,False
6,0,blank,False,0,0,,False,False
6,1,blank,False,0,0,,False,False
6,2,blank,False,0,0,,False,False
6,3,blank,False,0,0,,False,False
6,4,blank,False,0,0,,False,False
6,5,blank,False,0,0,,False,False
6,6,blank,False,0,0,,False,False
6,7,blank,False,0,0,,False,False
6,8,blank,False,0,0,,False,False
6,9,blank,False,0,0,,False,False
6,10,blank,False,0,0,,False,False
6,11,blank,False,0,0,,False,False
6,12,blank,False,0,0,,False,False
6,13,blank,False,0,0,,False,False
6,14,blank,False,0,0,,False,False
6,15,blank,False,0,0,,False,False
6,16,blank,False,0,0,,False,False
6,17,blank,False,0,0,,False,False
6,18,blank,False,0,0,,False,False
6,19,blank,False,0,0,,False,False
6,20,blank,False,0,0,,False,False
6,21,blank,False,0,0,,False,False
6,22,blank,False,0,0,,False,False
6,23,land,True,0,0,,False,False
6,24,dirt,True,0,0,,False,False
6,25,dirt,True,0,0,,False,False
6,26,dirt,True,0,0,,False,False
6,27,dirt,True,0,0,,False,False
6,28,blank,False,0,0,,False,False
6,29,blank,False,0,0,,False,False
6,30,blank,False,0,0,,False,False
6,31,blank,False,0,0,,False,False
6,32,blank,False,0,0,,False,False
6,33,blank,False,0,0,,False,False
6,34,blank,False,0,0,,False,False
6,35,blank,False,0,0,,False,False
6,36,blank,False,0,0,,False,False
6,37,blank,False,0,0,,False,False
6,38,blank,False,0,0,,False,False
6,39,blank,False,0,0,,False,False
6,40,blank,False,0,0,,False,False
6,41,blank,False,0,0,,False,False
6,42,blank,False,0,0,,False,False
6,43,lava,False,0,0,,False,False
6,44,lava_floor,True,0,0,,True,False
7,0,blank,False,0,0,,False,False
7,1,blank,False,0,0,,False,False
7,2,blank,False,0,0,,False,False
7,3,blank,False,0,0,,False,False
7,4,blank,False,0,0,,False,False
7,5,blank,False,0,0,,False,False
7,6,blank,False,0,0,,False,False
7,7,blank,False,0,0,,False,False
7,8,blank,False,0,0,,False,False
7,9,blank,False,0,0,,False,False
7,10,blank,False,0,0,,False,False
7,11,blank,False,0,0,,False,False
7,12,blank,False,0,0,,False,False
7,13,blank,False,0,0,,False,False
7,14,blank,False,0,0,,False,False
7,15,blank,False,0,0,,False,False
7,16,blank,False,0,0,,False,False
7,17,blank,False,0,0,,False,False
7,18,blank,False,0,0,,False,False
7,19,blank,False,0,0,,False,False
7,20,blank,False,0,0,,False,False
7,21,blank,False,0,0,,False,False
7,22,blank,False,0,0,,False,False
7,23,land,True,0,0,,False,False
7,24,dirt,True,0,0,,False,False
7,25,dirt,True,0,0,,False,False
7,26,dirt,True,0,0,,False,False
7,27,dirt,True,0,0,,False,False
7,28,blank,False,0,0,,False,False
7,29,blank,False,0,0,,False,False
7,30,blank,False,0,0,,False,False
7,31,blank,False,0,0,,False,False
7,32,blank,False,0,0,,False,False
7,33,blank,False,0,0,,False,False
7,34,blank,False,0,0,,False,False
7,35,blank,False,0,0,,False,False
7,36,blank,False,0,0,,False,False
7,37,blank,False,0,0,,False,False
7,38,blank,False,0,0,,False,False
7,39,blank,False,0,0,,False,False
7,40,blank,False,0,0,,False,False
7,41,blank,False,0,0,,False,False
7,42,blank,False,0,0,,False,False
7,43,lava,False,0,0,,False,False
7,44,lava_floor,True,0,0,,True,False
8,0,blank,False,0,0,,False,False
8,1,blank,False,0,0,,False,False
8,2,blank,False,0,0,,False,False
8,3,blank,False,0,0,,False,False
8,4,blank,False,0,0,,False,False
8,5,blank,False,0,0,,False,False
8,6,blank,False,0,0,,False,False
8,7,blank,False,0,0,,False,False
8,8,blank,False,0,0,,False,False
8,9,blank,False,0,0,,False,False
8,10,blank,False,0,0,,False,False
8,11,blank,False,0,0,,False,False
8,12,blank,False,0,0,,False,False
8,13,blank,False,0,0,,False,False
8,14,blank,False,0,0,,False,False
8,15,blank,False,0,0,,False,False
8,16,blank,False,0,0,,False,False
8,17,blank,False,0,0,,False,False
8,18,blank,False,0,0,,False,False
8,19,blank,False,0,0,,False,False
8,20,blank,False,0,0,,False,False
8,21,blank,False,0,0,,False,False
8,22,blank,False,0,0,,False,False
8,23,land,True,0,0,,False,False
8,24,dirt,True,0,0,,False,False
8,25,dirt,True,0,0,,False,False
8,26,dirt,True,0,0,,False,False
8,27,dirt,True,0,0,,False,False
8,28,blank,False,0,0,,False,False
8,29,blank,False,0,0,,False,False
8,30,blank,False,0,0,,False,False
8,31,blank,False,0,0,,False,False
8,32,blank,False,0,0,,False,False
8,33,blank,False,0,0,,False,False
8,34,blank,False,0,0,,False,False
8,35,blank,False,0,0,,False,False
8,36,blank,False,0,0,,False,False
8,37,blank,False,0,0,,False,False
8,38,blank,False,0,0,,False,False
8,39,blank,False,0,0,,False,False
8,40,blank,False,0,0,,False,False
8,41,blank,False,0,0,,False,False
8,42,blank,False,0,0,,False,False
8,43,lava,False,0,0,,False,False
8,44,lava_floor,True,0,0,,True,False
9,0,blank,False,0,0,,False,False
9,1,blank,False,0,0,,False,False
9,2,blank,False,0,0,,False,False
9,3,blank,False,0,0,,False,False
9,4,blank,False,0,0,,False,False
9,5,blank,False,0,0,,False,False
9,6,blank,False,0,0,,False,False
9,7,blank,False,0,0,,False,False
9,8,blank,False,0,0,,False,False
9,9,blank,False,0,0,,False,False
9,10,blank,False,0,0,,False,False
9,11,blank,False,0,0,,False,False
9,12,blank,False,0,0,,False,False
9,13,blank,False,0,0,,False,False
9,14,blank,False,0,0,,False,False
9,15,blank,False,0,0,,False,False
9,16,blank,False,0,0,,False,False
9,17,blank,False,0,0,,False,False
9,18,blank,False,0,0,,False,False
9,19,blank,False,0,0,,False,False
9,20,blank,False,0,0,,False,False
9,21,blank,False,0,0,,False,False
9,22,blank,False,0,0,,False,False
9,23,land,True,0,0,,False,False
9,24,dirt,True,0,0,,False,False
9,25,dirt,True,0,0,,False,False
9,26,dirt,True,0,0,,False,False
9,27,dirt,True,0,0,,False,False
9,28,blank,False,0,0,,False,False
9,29,blank,False,0,0,,False,False
9,30,blank,False,0,0,,False,False
9,31,blank,False,0,0,,False,False
9,32,blank,False,0,0,,False,False
9,33,blank,False,0,0,,False,False
9,34,blank,False,0,0,,False,False
9,35,blank,False,0,0,,False,False
9,36,blank,False,0,0,,False,False
9,37,blank,False,0,0,,False,False
9,38,blank,False,0,0,,False,False
9,39,blank,False,0,0,,False,False
9,40,blank,False,0,0,,False,False
9,41,blank,False,0,0,,False,False
9,42,blank,False,0,0,,False,False
9,43,lava,False,0,0,,False,False
9,44,lava_floor,True,0,0,,True,False
10,0,blank,False,0,0,,False,False
10,1,blank,False,0,0,,False,False
10,2,blank,False,0,0,,False,False
10,3,blank,False,0,0,,False,False
10,4,blank,False,0,0,,False,False
10,5,blank,False,0,0,,False,False
10,6,blank,False,0,0,,False,False
10,7,blank,False,0,0,,False,False
10,8,blank,False,0,0,,False,False
10,9,blank,False,0,0,,False,False
10,10,blank,False,0,0,,False,False
10,11,blank,False,0,0,,False,False
10,12,blank,False,0,0,,False,False
10,13,blank,False,0,0,,False,False
10,14,blank,False,0,0,,False,False
10,15,blank,False,0,0,,False,False
10,16,blank,False,0,0,,False,False
10,17,blank,False,0,0,,False,False
10,18,blank,False,0,0,,False,False
10,19,blank,False,0,0,,False,False
10,20,blank,False,0,0,,False,False
10,21,blank,False,0,0,,False,False
10,22,blank,False,0,0,,False,False
10,23,blank,False,0,0,,False,False
10,24,blank,False,0,0,,False,False
10,25,blank,False,0,0,,False,False
10,26,dirt_cliff_left,True,0,0,,False,False
10,27,blank,False,0,0,,False,False
10,28,blank,False,0,0,,False,False
10,29,blank,False,0,0,,False,False
10,30,blank,False,0,0,,False,False
10,31,blank,False,0,0,,False,False
10,32,blank,False,0,0,,False,False
10,33,blank,False,0,0,,False,False
10,34,blank,False,0,0,,False,False
10,35,blank,False,0,0,,False,False
10,36,blank,False,0,0,,False,False
10,37,blank,False,0,0,,False,False
10,38,blank,False,0,0,,False,False
10,39,blank,False,0,0,,False,False
10,40,blank,False,0,0,,False,False
10,41,blank,False,0,0,,False,False
10,42,blank,False,0,0,,False,False
10,43,lava,False,0,0,,False,False
10,44,lava_floor,True,0,0,,True,False
11,0,blank,False,0,0,,False,False
11,1,blank,False,0,0,,False,False
11,2,blank,False,0,0,,False,False
11,3,blank,False,0,0,,False,False
11,4,blank,False,0,0,,False,False
11,5,blank,False,0,0,,False,False
11,6,blank,False,0,0,,False,False
11,7,blank,False,0,0,,False,False
11,8,blank,False,0,0,,False,False
11,9,blank,False,0,0,,False,False
11,10,blank,False,0,0,,False,False
11,11,blank,False,0,0,,False,False
11,12,blank,False,0,0,,False,False
11,13,blank,False,0,0,,False,False
11,14,blank,False,0,0,,False,False
11,15,blank,False,0,0,,False,False
11,16,blank,False,0,0,,False,False
11,17,blank,False,0,0,,False,False
11,18,blank,False,0,0,,False,False
11,19,blank,False,0,0,,False,False
11,20,blank,False,0,0,,False,False
11,21,blank,False,0,0,,False,False
11,22,blank,False,0,0,,False,False
11,23,blank,False,0,0,,False,False
11,24,blank,False,0,0,,False,False
11,25,blank,False,0,0,,False,False
11,26,blank,False,0,0,,False,False
11,27,blank,False,0,0,,False,False
11,28,blank,False,0,0,,False,False
11,29,blank,False,0,0,,False,False
11,30,blank,False,0,0,,False,False
11,31,blank,False,0,0,,False,False
11,32,blank,False,0,0,,False,False
11,33,blank,False,0,0,,False,False
11,34,blank,False,0,0,,False,False
11,35,blank,False,0,0,,False,False
11,36,blank,False,0,0,,False,False
11,37,blank,False,0,0,,False,False
11,38,blank,False,0,0,,False,False
11,39,blank,False,0,0,,False,False
11,40,blank,False,0,0,,False,False
11,41,blank,False,0,0,,False,False
11,42,blank,False,0,0,,False,False
11,43,lava,False,0,0,,False,False
11,44,lava_floor,True,0,0,,True,False
12,0,blank,False,0,0,,False,False
12,1,blank,False,0,0,,False,False
12,2,blank,False,0,0,,False,False
12,3,blank,False,0,0,,False,False
12,4,blank,False,0,0,,False,False
12,5,blank,False,0,0,,False,False
12,6,blank,False,0,0,,False,False
12,7,blank,False,0,0,,False,False
12,8,blank,False,0,0,,False,False
12,9,blank,False,0,0,,False,False
12,10,blank,False,0,0,,False,False
12,11,blank,False,0,0,,False,False
12,12,blank,False,0,0,,False,False
12,13,blank,False,0,0,,False,False
12,14,blank,False,0,0,,False,False
12,15,blank,False,0,0,,False,False
12,16,blank,False,0,0,,False,False
12,17,blank,False,0,0,,False,False
12,18,blank,False,0,0,,False,False
12,19,blank,False,0,0,,False,False
12,20,blank,False,0,0,,False,False
12,21,blank,False,0,0,,False,False
12,22,blank,False,0,0,,False,False
12,23,blank,False,0,0,,False,False
12,24,blank,False,0,0,,False,False
12,25,blank,False,0,0,,False,False
12,26,blank,False,0,0,,False,False
12,27,blank,False,0,0,,False,False
12,28,blank,False,0,0,,False,False
12,29,blank,False,0,0,,False,False
12,30,blank,False,0,0,,False,False
12,31,blank,False,0,0,,False,False
12,32,blank,False,0,0,,False,False
12,33,blank,False,0,0,,False,False
12,34,blank,False,0,0,,False,False
12,35,blank,False,0,0,,False,False
12,36,blank,False,0,0,,False,False
12,37,blank,False,0,0,,False,False
12,38,blank,False,0,0,,False,False
12,39,blank,False,0,0,,False,False
12,40,blank,False,0,0,,False,False
12,41,blank,False,0,0,,False,False
12,42,blank,False,0,0,,False,False
12,43,lava,False,0,0,,False,False
12,44,lava_floor,True,0,0,,True,False
13,0,blank,False,0,0,,False,False
13,1,blank,False,0,0,,False,False
13,2,blank,False,0,0,,False,False
13,3,blank,False,0,0,,False,False
13,4,blank,False,0,0,,False,False
13,5,blank,False,0,0,,False,False
13,6,blank,False,0,0,,False,False
13,7,blank,False,0,0,,False,False
13,8,blank,False,0,0,,False,False
13,9,blank,False,0,0,,False,False
13,10,blank,False,0,0,,False,False
13,11,blank,False,0,0,,False,False
13,12,blank,False,0,0,,False,False
13,13,blank,False,0,0,,False,False
13,14,blank,False,0,0,,False,False
13,15,blank,False,0,0,,False,False
13,16,blank,False,0,0,,False,False
13,17,blank,False,0,0,,False,False
13,18,blank,False,0,0,,False,False
13,19,blank,False,0,0,,False,False
13,20,blank,False,0,0,,False,False
13,21,blank,False,0,0,,False,False
13,22,blank,False,0,0,,False,False
13,23,blank,False,0,0,,False,False
13,24,dirt_cliff_right,True,0,0,,False,False
13,25,blank,False,0,0,,False,False
13,26,blank,False,0,0,,False,False
13,27,blank,False,0,0,,False,False
13,28,blank,False,0,0,,False,False
13,29,blank,False,0,0,,False,False
13,30,blank,False,0,0,,False,False
13,31,blank,False,0,0,,False,False
13,32,stony,True,0,0,,False,False
13,33,blank,False,0,0,,False,False
13,34,blank,False,0,0,,False,False
13,35,blank,False,0,0,,False,False
13,36,blank,False,0,0,,False,False
13,37,blank,False,0,0,,False,False
13,38,blank,False,0,0,,False,False
13,39,blank,False,0,0,,False,False
13,40,blank,False,0,0,,False,False
13,41,blank,False,0,0,,False,False
13,42,blank,False,0,0,,False,False
13,43,lava,False,0,0,,False,False
13,44,lava_floor,True,0,0,,True,False
14,0,blank,False,0,0,,False,False
14,1,blank,False,0,0,,False,False
14,2,blank,False,0,0,,False,False
14,3,blank,False,0,0,,False,False
14,4,blank,False,0,0,,False,False
14,5,blank,False,0,0,,False,False
14,6,blank,False,0,0,,False,False
14,7,blank,False,0,0,,False,False
14,8,blank,False,0,0,,False,False
14,9,blank,False,0,0,,False,False
14,10,blank,False,0,0,,False,False
14,11,blank,False,0,0,,False,False
14,12,blank,False,0,0,,False,False
14,13,blank,False,0,0,,False,False
14,14,blank,False,0,0,,False,False
14,15,blank,False,0,0,,False,False
14,16,blank,False,0,0,,False,False
14,17,blank,False,0,0,,False,False
14,18,blank,False,0,0,,False,False
14,19,blank,False,0,0,,False,False
14,20,blank,False,0,0,,False,False
14,21,blank,False,0,0,,False,False
14,22,blank,False,0,0,,False,False
14,23,land,True,0,0,,False,False
14,24,dirt,True,0,0,,False,False
14,25,dirt,True,0,0,,False,False
14,26,dirt,True,0,0,,False,False
14,27,dirt,True,0,0,,False,False
14,28,blank,False,0,0,,False,False
14,29,blank,False,0,0,,False,False
14,30,blank,False,0,0,,False,False
14,31,blank,False,0,0,,False,False
14,32,stony,True,0,0,,False,False
14,33,blank,False,0,0,,False,False
14,34,blank,False,0,0,,False,False
14,35,blank,False,0,0,,False,False
14,36,blank,False,0,0,,False,False
14,37,blank,False,0,0,,False,False
14,38,blank,False,0,0,,False,False
14,39,blank,False,0,0,,False,False
14,40,blank,False,0,0,,False,False
14,41,blank,False,0,0,,False,False
14,42,blank,False,0,0,,False,False
14,43,lava,False,0,0,,False,False
14,44,lava_floor,True,0,0,,True,False
15,0,blank,False,0,0,,False,False
15,1,blank,False,0,0,,False,False
15,2,blank,False,0,0,,False,False
15,3,blank,False,0,0,,False,False
15,4,blank,False,0,0,,False,False
15,5,blank,False,0,0,,False,False
15,6,blank,False,0,0,,False,False
15,7,blank,False,0,0,,False,False
15,8,blank,False,0,0,,False,False
15,9,blank,False,0,0,,False,False
15,10,blank,False,0,0,,False,False
15,11,blank,False,0,0,,False,False
15,12,blank,False,0,0,,False,False
15,13,blank,False,0,0,,False,False
15,14,blank,False,0,0,,False,False
15,15,blank,False,0,0,,False,False
15,16,blank,False,0,0,,False,False
15,17,blank,False,0,0,,False,False
15,18,blank,False,0,0,,False,False
15,19,blank,False,0,0,,False,False
15,20,blank,False,0,0,,False,False
15,21,blank,False,0,0,,False,False
15,22,blank,False,0,0,,False,False
15,23,land,True,0,0,,False,False
15,24,dirt,True,0,0,,False,False
15,25,dirt,True,0,0,,False,False
15,26,dirt,True,0,0,,False,False
15,27,dirt,True,0,0,,False,False
15,28,blank,False,0,0,,False,False
15,29,blank,False,0,0,,False,False
15,30,blank,False,0,0,,False,False
15,31,blank,False,0,0,,False,False
15,32,stony,True,0,0,,False,False
15,33,blank,False,0,0,,False,False
15,34,blank,False,0,0,,False,False
15,35,blank,False,0,0,,False,False
15,36,blank,False,0,0,,False,False
15,37,blank,False,0,0,,False,False
15,38,blank,False,0,0,,False,False
15,39,blank,False,0,0,,False,False
15,40,blank,False,0,0,,False,False
15,41,blank,False,0,0,,False,False
15,42,blank,False,0,0,,False,False
15,43,lava,False,0,0,,False,False
15,44,lava_floor,True,0,0,,True,False
16,0,blank,False,0,0,,False,False
16,1,blank,False,0,0,,False,False
16,2,blank,False,0,0,,False,False
16,3,blank,False,0,0,,False,False
16,4,blank,False,0,0,,False,False
16,5,blank,False,0,0,,False,False
16,6,blank,False,0,0,,False,False
16,7,blank,False,0,0,,False,False
16,8,blank,False,0,0,,False,False
16,9,blank,False,0,0,,False,False
16,10,blank,False,0,0,,False,False
16,11,blank,False,0,0,,False,False
16,12,blank,False,0,0,,False,False
16,13,blank,False,0,0,,False,False
16,14,blank,False,0,0,,False,False
16,15,blank,False,0,0,,False,False
16,16,blank,False,0,0,,False,False
16,17,blank,False,0,0,,False,False
16,18,blank,False,0,0,,False,False
16,19,blank,False,0,0,,False,False
16,20,blank,False,0,0,,False,False
16,21,blank,False,0,0,,False,False
16,22,blank,False,0,0,,False,False
16,23,land,True,0,0,,False,False
16,24,dirt,True,0,0,,False,False
16,25,dirt,True,0,0,,False,False
16,26,dirt,True,0,0,,False,False
16,27,dirt,True,0,0,,False,False
16,28,blank,False,0,0,,False,False
16,29,blank,False,0,0,,False,False
16,30,blank,False,0,0,,False,False
16,31,blank,False,0,0,,False,False
16,32,stony,True,0,0,,False,False
16,33,blank,False,0,0,,False,False
16,34,blank,False,0,0,,False,False
16,35,blank,False,0,0,,False,False
16,36,blank,False,0,0,,False,False
16,37,blank,False,0,0,,False,False
16,38,blank,False,0,0,,False,False
16,39,blank,False,0,0,,False,False
16,40,blank,False,0,0,,False,False
16,41,blank,False,0,0,,False,False
16,42,blank,False,0,0,,False,False
16,43,lava,False,0,0,,False,False
16,44,lava_floor,True,0,0,,True,False
17,0,blank,False,0,0,,False,False
17,1,blank,False,0,0,,False,False
